"用例编号","所属模块","用例标题","前置条件","步骤","预期","实际情况","优先级","用例类型","适用阶段","B","R","S","结果","由谁创建"
"304","/平台方/车辆相关(#48)","在车位管理中查询车位信息之根据车位主id模糊查询","1.系统部署成功
2.平台方登录成功
3.页面显示正常","1. 点击车辆相关模块
2. 点击车位管理子模块
3. 在展示列表上方车位主id输入框输入8ca936030245
4. 点击后面的查询按钮","1. 
2. 
3. 车位主id输入框显示8ca936030245
4. 展示列表无车位信息展示","1. 
2. 
3. 
4.","1","功能测试","系统测试阶段","0","1","4","通过","贾建文",""
"305","/平台方/车辆相关(#48)","在车位管理中查询车位信息之根据车位状态查询","1.系统部署成功
2.平台方登录成功
3.页面显示正常","1. 点击车辆相关模块
2. 点击车位管理子模块
3. 在展示列表上方车位状态输入框中输入1
4. 点击后面的查询按钮","1. 
2. 
3. 车位状态输入框显示1
4. 展示列表显示所有待认证车位信息","1. 
2. 
3. 
4.","1","功能测试","系统测试阶段","0","1","4","通过","贾建文",""
"306","/平台方/车辆相关(#48)","在车位管理中查询车位信息之根据车位状态查询","1.系统部署成功
2.平台方登录成功
3.页面显示正常","1. 点击车辆相关模块
2. 点击车位管理子模块
3. 在展示列表上方车位状态输入框中输入0
4. 点击后面的查询按钮","1. 
2. 
3. 车位状态输入框显示0
4. 展示列表显示所有已删除车位信息","1. 
2. 
3. 
4.","1","功能测试","系统测试阶段","0","1","4","通过","贾建文",""
"307","/平台方/车辆相关(#48)","在车位管理中查询车位信息之根据车位状态查询","1.系统部署成功
2.平台方登录成功
3.页面显示正常","1. 点击车辆相关模块
2. 点击车位管理子模块
3. 在展示列表上方车位状态输入框中输入3
4. 点击后面的查询按钮","1. 
2. 
3. 车位状态输入框显示3
4. 展示列表显示所有出租中车位信息","1. 
2. 
3. 
4.","1","功能测试","系统测试阶段","0","1","4","通过","贾建文",""
"308","/平台方/车辆相关(#48)","在车位管理中查询车位信息之根据车位状态查询","1.系统部署成功
2.平台方登录成功
3.页面显示正常","1. 点击车辆相关模块
2. 点击车位管理子模块
3. 在展示列表上方车位状态输入框中输入5
4. 点击后面的查询按钮","1. 
2. 
3. 车位状态输入框显示5
4. 展示列表显示所有待抢购车位信息","1. 
2. 
3. 
4.","1","功能测试","系统测试阶段","0","1","4","通过","贾建文",""
"309","/平台方/车辆相关(#48)","在车位管理中查询车位信息之根据车位状态查询","1.系统部署成功
2.平台方登录成功
3.页面显示正常","1. 点击车辆相关模块
2. 点击车位管理子模块
3. 在展示列表上方车位状态输入框中输入2
4. 点击后面的查询按钮","1. 
2. 
3. 车位状态输入框显示2
4. 展示列表无任何显示信息，或提示未找到结果","1. 
2. 
3. 
4. 展示车位状态为错误的部分信息","1","功能测试","系统测试阶段","1","1","4","失败","贾建文",""
"310","/平台方/车辆相关(#48)","在车位管理中查询车位信息之根据车位状态查询","1.系统部署成功
2.平台方登录成功
3.页面显示正常","1. 点击车辆相关模块
2. 点击车位管理子模块
3. 在展示列表上方车位状态输入框中输入a
4. 点击后面的查询按钮","1. 
2. 
3. 车位状态输入框显示a
4. 展示列表无任何显示信息，或提示未找到结果","1. 
2. 
3. 
4.","2","功能测试","系统测试阶段","0","1","4","通过","贾建文",""
"311","/平台方/审核管理(#49)","在订单投诉中进行一键审批所选的验证","1.系统部署成功
2.平台方登录成功
3.页面显示正常","1. 点击审核管理模块
2. 点击订单投诉子模块
3. 选择第一条未处理投诉信息
4. 点击上方“一键审批所选”按钮","1. 下拉展示审核管理子功能
2. 右侧展示区展示所有未处理订单投诉的信息列表
3. 选中信息前面的勾选框变蓝
4. 选中信息投诉状态由未处理变为已处理，并弹出审批完成的提示信息","1. 
2. 
3. 
4. 状态改变为已处理但弹出修改成功的提示，与操作不符","1","功能测试","系统测试阶段","1","1","4","失败","贾建文",""
"312","/平台方/审核管理(#49)","在物业审核中进行一键审批所选的验证","1.系统部署成功
2.平台方登录成功
3.页面显示正常","1. 点击审核管理模块
2. 点击物业审核子模块
3. 选择第一条待审核的物业信息
4. 点击上方“一键审批所选”按钮","1. 下拉展示审核管理子功能
2. 右侧展示区展示所有待审核的物业信息列表
3. 选中信息前面的勾选框变蓝
4. 选中信息物业状态由待审核变为正常，并弹出审批完成的提示信息","1. 
2. 
3. 
4. 点击一键审批所选，信息状态未发生改变也无提示","1","功能测试","系统测试阶段","1","1","4","失败","贾建文",""
"313","/平台方/审核管理(#49)","在车位审核中进行一键审批所选的验证","1.系统部署成功
2.平台方登录成功
3.页面显示正常","1. 点击审核管理模块
2. 点击车位审核子模块
3. 选择第一条待审核的车位信息
4. 点击上方“一键审批所选”按钮","1. 下拉展示审核管理子功能
2. 右侧展示区展示所有待审核的车位信息列表
3. 选中信息前面的勾选框变蓝
4. 选中信息车位状态由待认证变为待抢购，并弹出审批完成的提示信息","1. 
2. 
3. 选中其他状态的车位信息
4. 状态也变为待抢购（业务逻辑不对）","1","功能测试","系统测试阶段","1","1","4","失败","贾建文",""
"314","/平台方/审核管理(#49)","在出租方信息审核中进行一键审批所选的验证","1.系统部署成功
2.平台方登录成功
3.页面显示正常","1. 点击审核管理模块
2. 点击出租方信息审核子模块
3. 选择第一条待审的出租方信息
4. 点击上方“一键审批所选”按钮","1. 下拉展示审核管理子功能
2. 右侧展示区展示所有待审核的出租方信息列表
3. 选中信息前面的勾选框变蓝
4. 选中信息用户状态由待审核变为正常可用，并弹出审批完成的提示信息","1. 
2. 
3. 
4.","1","功能测试","系统测试阶段","0","1","4","通过","贾建文",""
"315","/平台方/用户管理(#50)","在出租方模块中进行姓名的选择查询验证","1.系统部署成功
2.平台方登录成功
3.页面显示正常","1. 点击用户管理模块
2. 点击出租方子模块
3. 鼠标漂浮在选择查询下拉框，滑动到姓名选项，点击
4. 在后方的输入框中输入“出租方1713”
5. 点击后方的查询提示按钮","1. 下拉展示用户管理子功能
2. 右侧展示区展示所有出租方信息列表
3. 选项框显示“姓名”
4. 输入框显示“出租方1713”
5. 展示列表显示用户姓名包括“出租方1713”的所有用户信息","1. 
2. 
3. 
4. 
5.","1","功能测试","系统测试阶段","0","1","5","通过","贾建文",""
"316","/平台方/用户管理(#50)","在出租方模块中进行姓名的模糊查询验证","1.系统部署成功
2.平台方登录成功
3.页面显示正常","1. 点击用户管理模块
2. 点击出租方子模块
3. 鼠标漂浮在选择查询下拉框，滑动到姓名选项，点击
4. 在后方的输入框中输入“租方1713”
5. 点击后方的查询提示按钮","1. 下拉展示用户管理子功能
2. 右侧展示区展示所有出租方信息列表
3. 选项框显示“姓名”
4. 输入框显示“租方1713”
5. 展示列表显示用户姓名包括“租方1713”的所有用户信息","1. 
2. 
3. 
4. 
5.","2","功能测试","系统测试阶段","0","1","5","通过","贾建文",""
"317","/平台方/用户管理(#50)","在出租方模块中进行姓名的模糊查询验证","1.系统部署成功
2.平台方登录成功
3.页面显示正常","1. 点击用户管理模块
2. 点击出租方子模块
3. 鼠标漂浮在选择查询下拉框，滑动到姓名选项，点击
4. 在后方的输入框中输入“1713”
5. 点击后方的查询提示按钮","1. 下拉展示用户管理子功能
2. 右侧展示区展示所有出租方信息列表
3. 选项框显示“姓名”
4. 输入框显示“1713”
5. 展示列表显示用户姓名包括“1713”的所有用户信息","下拉展示用户管理子功能1. 下拉展示用户管理子功能
2. 右侧展示区展示所有出租方信息列表
3. 选项框显示“姓名”
4. 输入框显示“1713”
5. 展示列表无内容展示","2","功能测试","系统测试阶段","1","1","5","失败","贾建文",""
"318","/平台方/用户管理(#50)","在出租方模块中进行姓名查询验证","1.系统部署成功
2.平台方登录成功
3.页面显示正常","1. 点击用户管理模块
2. 点击出租方子模块
3. 鼠标漂浮在选择查询下拉框，滑动到姓名选项，点击
4. 在后方的输入框中输入“abc123”
5. 点击后方的查询提示按钮","1. 下拉展示用户管理子功能
2. 右侧展示区展示所有出租方信息列表
3. 选项框显示“姓名”
4. 输入框显示“abc123”
5. 展示列表显示用户姓名包括“abc123”的所有用户信息","1. 
2. 
3. 
4. 
5.","2","功能测试","系统测试阶段","0","1","5","通过","贾建文",""
"319","/平台方/用户管理(#50)","在出租方模块中进行姓名的模糊查询验证","1.系统部署成功
2.平台方登录成功
3.页面显示正常","1. 点击用户管理模块
2. 点击出租方子模块
3. 鼠标漂浮在选择查询下拉框，滑动到姓名选项，点击
4. 在后方的输入框中输入“c123”
5. 点击后方的查询提示按钮","1. 下拉展示用户管理子功能
2. 右侧展示区展示所有出租方信息列表
3. 选项框显示“姓名”
4. 输入框显示“c123”
5. 展示列表显示用户姓名包括“c123”的所有用户信息","1. 
2. 
3. 
4. 
5.","2","功能测试","系统测试阶段","0","1","5","通过","贾建文",""
"320","/平台方/用户管理(#50)","在出租方模块中进行姓名查询验证","1.系统部署成功
2.平台方登录成功
3.页面显示正常","1. 点击用户管理模块
2. 点击出租方子模块
3. 鼠标漂浮在选择查询下拉框，滑动到姓名选项，点击
4. 在后方的输入框中输入“#？%875”
5. 点击后方的查询提示按钮","1. 下拉展示用户管理子功能
2. 右侧展示区展示所有出租方信息列表
3. 选项框显示“姓名”
4. 输入框显示“#？%875”
5. 展示列表显示用户姓名包括“#？%875”的所有用户信息","1. 
2. 
3. 
4. 
5.","2","功能测试","系统测试阶段","0","1","5","通过","贾建文",""
"321","/平台方/用户管理(#50)","在出租方模块中进行姓名的模糊查询验证","1.系统部署成功
2.平台方登录成功
3.页面显示正常","1. 点击用户管理模块
2. 点击出租方子模块
3. 鼠标漂浮在选择查询下拉框，滑动到姓名选项，点击
4. 在后方的输入框中输入“#”
5. 点击后方的查询提示按钮","1. 下拉展示用户管理子功能
2. 右侧展示区展示所有出租方信息列表
3. 选项框显示“姓名”
4. 输入框显示“#”
5. 展示列表显示用户姓名包括“#”的所有用户信息","1. 
2. 
3. 
4. 
5.","2","功能测试","系统测试阶段","0","1","5","通过","贾建文",""
"322","/平台方/用户管理(#50)","在出租方模块中进行姓名的模糊查询验证","1.系统部署成功
2.平台方登录成功
3.页面显示正常","1. 点击用户管理模块
2. 点击出租方子模块
3. 鼠标漂浮在选择查询下拉框，滑动到姓名选项，点击
4. 在后方的输入框中输入“？”
5. 点击后方的查询提示按钮","1. 下拉展示用户管理子功能
2. 右侧展示区展示所有出租方信息列表
3. 选项框显示“姓名”
4. 输入框显示“？”
5. 展示列表显示用户姓名包括“#”的所有用户信息","下拉展示用户管理子功能1. 下拉展示用户管理子功能
2. 右侧展示区展示所有出租方信息列表
3. 选项框显示“姓名
4. 输入框显示“？”
5. 展示列表显示用户姓名包括“？”的所有用户信息","2","功能测试","系统测试阶段","1","1","5","失败","贾建文",""
"323","/平台方/用户管理(#50)","在出租方模块中进行用户姓名的修改验证","1.系统部署成功
2.平台方登录成功
3.页面显示正常","1. 点击用户管理模块
2. 点击出租方子模块
3. 点击用户姓名为“出租方1175”的用户信息
4. 点击展示列表上方的“修改”按钮
5. 在信息弹出框中将用户姓名改成“1175”
6. 点击“修改”","1. 下拉展示用户管理子功能
2. 右侧展示区展示所有出租方信息列表
3. 选中信息前面的勾选框变蓝
4. 弹出选中出租方信息的信息显示框
5. 用户姓名后的输入框显示“1175”
6. 修改失败，提示用户姓名不能为数字","下拉展示用户管理子功能1. 下拉展示用户管理子功能
2. 右侧展示区展示所有出租方信息列表
3. 选中信息前面的勾选框变蓝
4. 弹出选中出租方信息的信息显示框
5. 用户姓名后的输入框显示“1175”
6. 修改成功","2","功能测试","系统测试阶段","0","1","6","失败","贾建文",""
"324","/平台方/用户管理(#50)","在出租方模块中进行姓名的模糊查询验证","1.系统部署成功
2.平台方登录成功
3.页面显示正常","1. 点击用户管理模块
2. 点击出租方子模块
3. 鼠标漂浮在选择查询下拉框，滑动到姓名选项，点击
4. 在后方的输入框中输入“1715”
5. 点击后方的查询提示按钮","1. 下拉展示用户管理子功能
2. 右侧展示区展示所有出租方信息列表
3. 选项框显示“姓名”
4. 输入框显示“1715”
5. 展示列表显示用户姓名包括“1715”的所有用户信息","下拉展示用户管理子功能1. 下拉展示用户管理子功能
2. 右侧展示区展示所有出租方信息列表
3. 选项框显示“姓名”
4. 输入框显示“1715”
5. 展示列表无内容","3","功能测试","系统测试阶段","2","1","5","失败","贾建文",""
